State Exports by NAICS Commodities,,,,
Current date: 11/14/2018 6:34 PM (Eastern Standard Time),,,,
State,Commodity,Country,Time,Total Exports Value ($US)
Washington,311 Food & Kindred Products,World Total,2012,"3,323,742,536"
Washington,311 Food & Kindred Products,World Total,2013,"3,457,713,490"
Washington,311 Food & Kindred Products,World Total,2014,"3,525,505,045"
Washington,311 Food & Kindred Products,World Total,2015,"3,303,360,847"
Washington,311 Food & Kindred Products,World Total,2016,"3,119,243,964"
Washington,311 Food & Kindred Products,World Total,2017,"3,156,451,882"
Washington,312 Beverages & Tobacco Products,World Total,2002,"22,464,898"
Washington,312 Beverages & Tobacco Products,World Total,2003,"29,063,897"
Washington,312 Beverages & Tobacco Products,World Total,2004,"19,006,211"
Washington,312 Beverages & Tobacco Products,World Total,2005,"27,880,062"
Washington,312 Beverages & Tobacco Products,World Total,2006,"30,321,118"
Washington,312 Beverages & Tobacco Products,World Total,2007,"33,116,184"
Washington,312 Beverages & Tobacco Products,World Total,2008,"48,461,279"
Washington,312 Beverages & Tobacco Products,World Total,2009,"43,457,222"
Washington,312 Beverages & Tobacco Products,World Total,2010,"100,346,026"
Washington,312 Beverages & Tobacco Products,World Total,2011,"79,499,524"
Washington,312 Beverages & Tobacco Products,World Total,2012,"96,035,496"
Washington,312 Beverages & Tobacco Products,World Total,2013,"143,101,103"
Washington,312 Beverages & Tobacco Products,World Total,2014,"180,240,452"
Washington,312 Beverages & Tobacco Products,World Total,2015,"117,498,571"
Washington,312 Beverages & Tobacco Products,World Total,2016,"156,645,842"
Washington,312 Beverages & Tobacco Products,World Total,2017,"112,309,899"
Washington,313 Textiles & Fabrics,World Total,2002,"24,270,915"
Washington,313 Textiles & Fabrics,World Total,2003,"16,933,635"
Washington,313 Textiles & Fabrics,World Total,2004,"19,570,351"
Washington,313 Textiles & Fabrics,World Total,2005,"21,977,852"
Washington,313 Textiles & Fabrics,World Total,2006,"26,493,605"
Washington,313 Textiles & Fabrics,World Total,2007,"30,733,975"
Washington,313 Textiles & Fabrics,World Total,2008,"30,522,383"
Washington,313 Textiles & Fabrics,World Total,2009,"28,178,825"
Washington,313 Textiles & Fabrics,World Total,2010,"32,116,303"
Washington,313 Textiles & Fabrics,World Total,2011,"37,529,057"
Washington,313 Textiles & Fabrics,World Total,2012,"50,638,613"
Washington,313 Textiles & Fabrics,World Total,2013,"51,186,350"
Washington,313 Textiles & Fabrics,World Total,2014,"53,803,768"
Washington,313 Textiles & Fabrics,World Total,2015,"60,161,911"
Washington,313 Textiles & Fabrics,World Total,2016,"52,786,350"
Washington,313 Textiles & Fabrics,World Total,2017,"52,770,716"
Washington,314 Textile Mill Products,World Total,2002,"37,745,195"
Washington,314 Textile Mill Products,World Total,2003,"49,361,305"
Washington,314 Textile Mill Products,World Total,2004,"69,665,898"
Washington,314 Textile Mill Products,World Total,2005,"77,692,659"
Washington,314 Textile Mill Products,World Total,2006,"69,631,781"
Washington,314 Textile Mill Products,World Total,2007,"67,020,198"
Washington,314 Textile Mill Products,World Total,2008,"79,716,493"
Washington,314 Textile Mill Products,World Total,2009,"67,060,795"
Washington,314 Textile Mill Products,World Total,2010,"67,180,462"
Washington,314 Textile Mill Products,World Total,2011,"79,102,774"
Washington,314 Textile Mill Products,World Total,2012,"73,910,315"
Washington,314 Textile Mill Products,World Total,2013,"79,934,978"
Washington,314 Textile Mill Products,World Total,2014,"81,804,552"
Washington,314 Textile Mill Products,World Total,2015,"68,907,130"
Washington,314 Textile Mill Products,World Total,2016,"66,061,496"
Washington,314 Textile Mill Products,World Total,2017,"67,855,225"
Washington,315 Apparel & Accessories,World Total,2002,"33,584,330"
Washington,315 Apparel & Accessories,World Total,2003,"23,554,264"
Washington,315 Apparel & Accessories,World Total,2004,"37,982,721"
Washington,315 Apparel & Accessories,World Total,2005,"29,248,347"
Washington,315 Apparel & Accessories,World Total,2006,"30,335,260"
Washington,315 Apparel & Accessories,World Total,2007,"27,275,737"
Washington,315 Apparel & Accessories,World Total,2008,"36,200,216"
Washington,315 Apparel & Accessories,World Total,2009,"34,225,307"
Washington,315 Apparel & Accessories,World Total,2010,"36,343,894"
Washington,315 Apparel & Accessories,World Total,2011,"34,867,632"
Washington,315 Apparel & Accessories,World Total,2012,"26,255,425"
Washington,315 Apparel & Accessories,World Total,2013,"37,281,210"
Washington,315 Apparel & Accessories,World Total,2014,"47,846,649"
Washington,315 Apparel & Accessories,World Total,2015,"45,576,303"
Washington,315 Apparel & Accessories,World Total,2016,"57,605,549"
Washington,315 Apparel & Accessories,World Total,2017,"52,181,588"
Washington,316 Leather & Allied Products,World Total,2002,"11,233,047"
Washington,316 Leather & Allied Products,World Total,2003,"12,145,815"
Washington,316 Leather & Allied Products,World Total,2004,"14,802,998"
Washington,316 Leather & Allied Products,World Total,2005,"15,709,448"
Washington,316 Leather & Allied Products,World Total,2006,"14,259,145"
Washington,316 Leather & Allied Products,World Total,2007,"12,903,602"
Washington,316 Leather & Allied Products,World Total,2008,"15,542,786"
Washington,316 Leather & Allied Products,World Total,2009,"17,561,845"
Washington,316 Leather & Allied Products,World Total,2010,"16,717,489"
Washington,316 Leather & Allied Products,World Total,2011,"20,730,549"
Washington,316 Leather & Allied Products,World Total,2012,"26,866,901"
Washington,316 Leather & Allied Products,World Total,2013,"32,025,865"
Washington,316 Leather & Allied Products,World Total,2014,"37,717,117"
Washington,316 Leather & Allied Products,World Total,2015,"36,856,470"
Washington,316 Leather & Allied Products,World Total,2016,"32,145,517"
Washington,316 Leather & Allied Products,World Total,2017,"33,411,740"
Washington,321 Wood Products,World Total,2002,"324,028,000"
Washington,321 Wood Products,World Total,2003,"343,529,564"
Washington,321 Wood Products,World Total,2004,"350,982,479"
Washington,321 Wood Products,World Total,2005,"381,052,397"
Washington,321 Wood Products,World Total,2006,"378,220,549"
Washington,321 Wood Products,World Total,2007,"421,479,024"
Washington,321 Wood Products,World Total,2008,"462,479,674"
Washington,321 Wood Products,World Total,2009,"416,009,990"
Washington,321 Wood Products,World Total,2010,"620,939,245"
Washington,321 Wood Products,World Total,2011,"730,800,715"
Washington,321 Wood Products,World Total,2012,"696,388,551"
Washington,321 Wood Products,World Total,2013,"846,027,372"
Washington,321 Wood Products,World Total,2014,"779,107,473"
Washington,321 Wood Products,World Total,2015,"631,491,350"
Washington,321 Wood Products,World Total,2016,"618,898,828"
Washington,321 Wood Products,World Total,2017,"584,112,087"
Washington,322 Paper,World Total,2002,"817,121,915"
Washington,322 Paper,World Total,2003,"829,603,234"
Washington,322 Paper,World Total,2004,"865,182,146"
Washington,322 Paper,World Total,2005,"970,677,900"
Washington,322 Paper,World Total,2006,"884,475,867"
Washington,322 Paper,World Total,2007,"912,714,004"
Washington,322 Paper,World Total,2008,"1,059,034,592"
Washington,322 Paper,World Total,2009,"927,444,072"
Washington,322 Paper,World Total,2010,"995,039,545"
Washington,322 Paper,World Total,2011,"1,193,947,379"
Washington,322 Paper,World Total,2012,"1,233,868,576"
Washington,322 Paper,World Total,2013,"1,218,037,729"
Washington,322 Paper,World Total,2014,"1,200,159,667"
Washington,322 Paper,World Total,2015,"1,133,473,390"
Washington,322 Paper,World Total,2016,"1,080,691,804"
Washington,322 Paper,World Total,2017,"1,147,334,812"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2002,"41,989,636"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2003,"38,216,926"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2004,"33,084,753"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2005,"39,994,183"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2006,"41,143,366"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2007,"40,844,224"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2008,"40,302,391"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2009,"36,488,137"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2010,"62,939,022"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2011,"80,189,615"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2012,"69,013,070"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2013,"68,246,190"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2014,"69,893,650"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2015,"67,226,483"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2016,"69,050,366"
Washington,"323 Printed Matter And Related Products, Nesoi",World Total,2017,"82,962,092"
Washington,324 Petroleum & Coal Products,World Total,2002,"542,752,352"
Washington,324 Petroleum & Coal Products,World Total,2003,"736,820,954"
Washington,324 Petroleum & Coal Products,World Total,2004,"948,773,667"
Washington,324 Petroleum & Coal Products,World Total,2005,"1,120,954,199"
Washington,324 Petroleum & Coal Products,World Total,2006,"1,243,598,612"
Washington,324 Petroleum & Coal Products,World Total,2007,"1,186,842,349"
Washington,324 Petroleum & Coal Products,World Total,2008,"2,659,804,680"
Washington,324 Petroleum & Coal Products,World Total,2009,"1,793,811,597"
Washington,324 Petroleum & Coal Products,World Total,2010,"1,874,432,894"
Washington,324 Petroleum & Coal Products,World Total,2011,"3,736,332,712"
Washington,324 Petroleum & Coal Products,World Total,2012,"3,866,230,167"
Washington,324 Petroleum & Coal Products,World Total,2013,"4,767,393,067"
Washington,324 Petroleum & Coal Products,World Total,2014,"4,290,099,760"
Washington,324 Petroleum & Coal Products,World Total,2015,"2,362,063,813"
Washington,324 Petroleum & Coal Products,World Total,2016,"2,078,146,075"
Washington,324 Petroleum & Coal Products,World Total,2017,"1,844,514,187"
Washington,325 Chemicals,World Total,2002,"638,465,850"
Washington,325 Chemicals,World Total,2003,"613,284,850"
Washington,325 Chemicals,World Total,2004,"634,085,299"
Washington,325 Chemicals,World Total,2005,"605,457,811"
Washington,325 Chemicals,World Total,2006,"682,517,111"
Washington,325 Chemicals,World Total,2007,"790,453,953"
Washington,325 Chemicals,World Total,2008,"962,346,418"
Washington,325 Chemicals,World Total,2009,"1,085,794,866"
Washington,325 Chemicals,World Total,2010,"1,235,972,644"
Washington,325 Chemicals,World Total,2011,"1,428,246,220"
Washington,325 Chemicals,World Total,2012,"1,286,843,722"
Washington,325 Chemicals,World Total,2013,"1,111,448,975"
Washington,325 Chemicals,World Total,2014,"1,204,446,077"
Washington,325 Chemicals,World Total,2015,"998,780,523"
Washington,325 Chemicals,World Total,2016,"1,012,201,158"
Washington,325 Chemicals,World Total,2017,"1,070,345,767"
Washington,326 Plastics & Rubber Products,World Total,2002,"131,756,449"
Washington,326 Plastics & Rubber Products,World Total,2003,"137,646,516"
Washington,326 Plastics & Rubber Products,World Total,2004,"165,742,270"
Washington,326 Plastics & Rubber Products,World Total,2005,"186,961,718"
Washington,326 Plastics & Rubber Products,World Total,2006,"241,087,850"
Washington,326 Plastics & Rubber Products,World Total,2007,"264,690,846"
Washington,326 Plastics & Rubber Products,World Total,2008,"295,032,878"
Washington,326 Plastics & Rubber Products,World Total,2009,"245,106,944"
Washington,326 Plastics & Rubber Products,World Total,2010,"294,068,848"
Washington,326 Plastics & Rubber Products,World Total,2011,"361,117,539"
Washington,326 Plastics & Rubber Products,World Total,2012,"369,712,991"
Washington,326 Plastics & Rubber Products,World Total,2013,"378,502,586"
Washington,326 Plastics & Rubber Products,World Total,2014,"386,375,359"
Washington,326 Plastics & Rubber Products,World Total,2015,"394,768,635"
Washington,326 Plastics & Rubber Products,World Total,2016,"372,797,667"
Washington,326 Plastics & Rubber Products,World Total,2017,"381,477,316"
Washington,327 Nonmetallic Mineral Products,World Total,2002,"64,379,326"
Washington,327 Nonmetallic Mineral Products,World Total,2003,"89,553,325"
Washington,327 Nonmetallic Mineral Products,World Total,2004,"97,153,876"
Washington,327 Nonmetallic Mineral Products,World Total,2005,"105,943,264"
Washington,327 Nonmetallic Mineral Products,World Total,2006,"172,409,299"
Washington,327 Nonmetallic Mineral Products,World Total,2007,"148,096,867"
Washington,327 Nonmetallic Mineral Products,World Total,2008,"190,887,841"
Washington,327 Nonmetallic Mineral Products,World Total,2009,"205,770,095"
Washington,327 Nonmetallic Mineral Products,World Total,2010,"253,459,719"
Washington,327 Nonmetallic Mineral Products,World Total,2011,"276,981,587"
Washington,327 Nonmetallic Mineral Products,World Total,2012,"260,038,599"
Washington,327 Nonmetallic Mineral Products,World Total,2013,"252,950,295"
Washington,327 Nonmetallic Mineral Products,World Total,2014,"234,490,805"
Washington,327 Nonmetallic Mineral Products,World Total,2015,"218,495,174"
Washington,327 Nonmetallic Mineral Products,World Total,2016,"213,196,412"
Washington,327 Nonmetallic Mineral Products,World Total,2017,"208,018,255"
Washington,331 Primary Metal Mfg,World Total,2002,"285,424,825"
Washington,331 Primary Metal Mfg,World Total,2003,"396,579,165"
Washington,331 Primary Metal Mfg,World Total,2004,"567,616,749"
Washington,331 Primary Metal Mfg,World Total,2005,"731,808,497"
Washington,331 Primary Metal Mfg,World Total,2006,"930,360,300"
Washington,331 Primary Metal Mfg,World Total,2007,"1,123,912,310"
Washington,331 Primary Metal Mfg,World Total,2008,"1,376,320,940"
Washington,331 Primary Metal Mfg,World Total,2009,"952,497,280"
Washington,331 Primary Metal Mfg,World Total,2010,"1,408,592,831"
Washington,331 Primary Metal Mfg,World Total,2011,"1,796,604,677"
Washington,331 Primary Metal Mfg,World Total,2012,"1,505,091,414"
Washington,331 Primary Metal Mfg,World Total,2013,"1,539,757,852"
Washington,331 Primary Metal Mfg,World Total,2014,"1,456,994,086"
Washington,331 Primary Metal Mfg,World Total,2015,"1,203,043,811"
Washington,331 Primary Metal Mfg,World Total,2016,"952,056,772"
Washington,331 Primary Metal Mfg,World Total,2017,"1,034,680,542"
Washington,"332 Fabricated Metal Products, Nesoi",World Total,2002,"163,878,904"
Washington,"332 Fabricated Metal Products, Nesoi",World Total,2003,"199,945,371"
Washington,"332 Fabricated Metal Products, Nesoi",World Total,2004,"265,682,126"
Washington,"332 Fabricated Metal Products, Nesoi",World Total,2005,"264,533,402"
Washington,"332 Fabricated Metal Products, Nesoi",World Total,2006,"310,016,209"
Washington,"332 Fabricated Metal Products, Nesoi",World Total,2007,"435,719,044"
Washington,"332 Fabricated Metal Products, Nesoi",World Total,2008,"399,088,459"
